CustID,OrderID,Date,amount
135,13391,2018-06-16,1209825
135,13392,2018-07-18,1756226
135,13393,2018-08-19,1596828
135,13394,2018-09-18,1643133
135,13395,2018-10-29,915341
135,13396,2018-11-29,1974424
135,13397,2018-12-27,716897
135,13398,2019-01-23,2233232
135,13399,2019-02-27,1610270
135,13400,2019-03-24,1690313
140,13751,2009-04-09,1890730
140,13752,2009-04-30,1852038
140,13753,2009-06-05,816080
140,13754,2009-07-08,1848372
140,13755,2009-08-19,1767365
140,13756,2009-09-02,1945172
140,13757,2009-10-27,956954
140,13758,2009-11-26,1406890
140,13759,2009-12-29,1111383
140,13760,2010-01-26,575828
140,13761,2010-02-03,975166
140,13762,2010-03-26,1721204
140,13763,2010-04-12,956801
140,13764,2010-05-26,673089
140,13765,2010-06-06,936080
140,13766,2010-07-05,1894152
140,13767,2010-08-19,699573
140,13768,2010-09-16,1702173
140,13769,2010-10-25,1402745
140,13770,2010-11-20,472737
140,13771,2010-12-29,1932838
140,13772,2011-01-17,1656724
140,13773,2011-02-09,1466936
140,13774,2011-03-13,997605
140,13775,2011-04-27,1755611
140,13776,2011-05-12,534765
140,13777,2011-06-20,1029400
140,13778,2011-06-30,698431
140,13779,2011-08-11,770595
140,13780,2011-09-10,546202
140,13781,2011-10-09,1715488
140,13782,2011-11-19,640217
140,13783,2011-12-02,741998
140,13784,2012-01-21,1943067
140,13785,2012-02-04,1793031
140,13786,2012-03-15,897426
140,13787,2012-04-05,951654
140,13788,2012-05-18,698994
140,13789,2012-06-07,1793447
140,13790,2012-07-30,1201579
140,13791,2012-08-17,1562397
140,13792,2012-08-31,1512673
140,13793,2012-10-24,1196155
140,13794,2012-11-06,1413366
140,13795,2012-12-14,1597097
140,13796,2013-01-06,1700455
140,13797,2013-02-20,931293
140,13798,2013-03-17,1024021
140,13799,2013-04-17,1581268
140,13800,2013-05-30,1138525
140,13801,2013-06-02,556391
140,13802,2013-07-08,1872066
140,13803,2013-08-24,928581
140,13804,2013-09-27,1770490
140,13805,2013-10-04,1529524
140,13806,2013-11-17,1278246
140,13807,2013-12-15,1226970
140,13808,2014-01-10,505332
140,13809,2014-02-13,1773169
140,13810,2014-03-27,966999
140,13811,2014-04-17,1516095
140,13812,2014-05-05,1265868
140,13813,2014-06-04,1067660
140,13814,2014-07-09,583472
140,13815,2014-08-17,1003455
140,13816,2014-09-08,647723
140,13817,2014-10-19,918703
140,13818,2014-10-30,1457514
140,13819,2014-12-19,563487
140,13820,2015-01-23,1007675
140,13821,2015-02-12,1834983
140,13822,2015-03-07,866990
140,13823,2015-04-24,1815727
140,13824,2015-05-23,957424
140,13825,2015-06-15,683700
140,13826,2015-07-18,1488517
140,13827,2015-08-23,572752
140,13828,2015-09-27,705146
140,13829,2015-10-20,1881960
140,13830,2015-11-10,811253
140,13831,2015-12-25,780965
140,13832,2016-01-27,521444
140,13833,2016-02-20,846055
140,13834,2016-03-24,1838478
140,13835,2016-04-17,1509026
140,13836,2016-05-26,906946
140,13837,2016-06-05,655342
140,13838,2016-07-27,1549983
140,13839,2016-08-10,1203296
140,13840,2016-09-21,1228038
140,13841,2016-10-13,627031
140,13842,2016-11-13,985200
140,13843,2016-12-19,1715194
140,13844,2017-01-30,1560987
140,13845,2017-02-03,1254199
140,13846,2017-03-17,1543388
140,13847,2017-04-11,1505012
140,13848,2017-05-13,1654972
140,13849,2017-06-28,1010913
140,13850,2017-07-19,1574147
140,13851,2017-08-26,1261670
140,13852,2017-09-22,1511140
140,13853,2017-10-24,1301080
140,13854,2017-11-13,1157416
140,13855,2017-12-06,1231709
140,13856,2018-01-28,1798111
140,13857,2018-02-05,610510
140,13858,2018-03-28,861877
140,13859,2018-04-04,1558653
140,13860,2018-05-08,641124
140,13861,2018-06-10,886375
140,13862,2018-07-10,1580626
140,13863,2018-08-06,537773
140,13864,2018-09-12,1163351
140,13865,2018-10-07,551412
140,13866,2018-11-05,961990
140,13867,2018-12-20,523830
140,13868,2019-01-27,1661264
140,13869,2019-02-06,1568045
140,13870,2019-03-11,1253211
141,13955,2009-04-25,63159
141,13956,2009-05-20,64972
141,13957,2009-06-10,43093
141,13958,2009-07-23,61859
141,13959,2009-08-07,45474
141,13960,2009-09-15,51383
141,13961,2009-10-08,35044
141,13962,2009-11-06,45190
141,13963,2009-12-09,50346
141,13964,2010-01-02,33239
141,13965,2010-02-03,41915
141,13966,2010-03-22,59235
141,13967,2010-04-01,44180
141,13968,2010-05-01,17305
141,13969,2010-06-01,40400
141,13970,2010-07-10,62511
141,13971,2010-08-07,27756
141,13972,2010-09-14,61483
141,13973,2010-10-22,52416
141,13974,2010-11-21,39640
141,13975,2010-12-30,60615
141,13976,2011-01-16,31466
141,13977,2011-02-11,37365
141,13978,2011-03-23,34941
141,13979,2011-04-25,50584
141,13980,2011-05-30,28529
141,13981,2011-06-04,30201
141,13982,2011-07-23,47522
141,13983,2011-08-05,17320
141,13984,2011-09-20,22433
141,13985,2011-10-29,59706
141,13986,2011-11-08,17716
141,13987,2011-12-21,47506
141,13988,2012-01-11,64524
141,13989,2012-02-24,64388
141,13990,2012-03-17,28025
141,13991,2012-04-09,34825
141,13992,2012-05-14,22924
141,13993,2012-06-07,52412
141,13994,2012-07-17,42513
141,13995,2012-08-01,41075
141,13996,2012-09-24,51380
141,13997,2012-10-20,37937
141,13998,2012-11-02,51893
141,13999,2012-12-05,49920
141,14000,2013-01-15,49897
141,14001,2013-02-12,45785
141,14002,2013-03-18,40030
141,14003,2013-04-23,66609
141,14004,2013-05-21,21003
141,14005,2013-06-18,31069
141,14006,2013-07-09,43159
141,14007,2013-08-16,30192
141,14008,2013-09-15,62826
141,14009,2013-10-04,51696
141,14010,2013-11-19,39435
141,14011,2013-12-16,41498
141,14012,2014-01-29,23919
141,14013,2014-02-11,50241
141,14014,2014-03-07,42389
141,14015,2014-04-20,40216
141,14016,2014-05-20,53084
141,14017,2014-06-07,54286
141,14018,2014-07-11,47084
141,14019,2014-08-12,37491
141,14020,2014-09-20,22750
141,14021,2014-10-24,39626
141,14022,2014-11-02,36147
141,14023,2014-12-08,31005
141,14024,2015-01-21,44252
141,14025,2015-02-12,52502
141,14026,2015-03-10,38460
141,14027,2015-04-07,61541
141,14028,2015-05-05,32361
141,14029,2015-06-24,34413
141,14030,2015-07-10,34546
141,14031,2015-08-25,17298
141,14032,2015-09-08,22286
141,14033,2015-10-29,60566
141,14034,2015-11-29,29138
141,14035,2015-12-04,38019
141,14036,2016-01-21,16768
141,14037,2016-02-01,31991
141,14038,2016-03-18,61262
141,14039,2016-04-15,38772
142,14118,2009-04-09,1183641
142,14119,2009-05-22,1139011
142,14120,2009-06-27,588928
142,14121,2009-07-17,1152895
142,14122,2009-08-28,1258223
142,14123,2009-09-12,1239895
142,14124,2009-10-04,580895
142,14125,2009-11-14,994898
142,14126,2009-12-22,820673
142,14127,2010-01-04,423067
142,14128,2010-02-03,626395
142,14129,2010-03-10,1266365
142,14130,2010-04-06,527463
142,14131,2010-05-11,422101
142,14132,2010-06-21,507546
142,14133,2010-07-28,1196603
142,14134,2010-08-23,510992
142,14135,2010-09-04,1164434
142,14136,2010-10-05,926182
142,14137,2010-11-27,424746
142,14138,2010-12-16,1263026
142,14139,2011-01-10,998523
142,14140,2011-02-03,1008747
142,14141,2011-03-17,612876
142,14142,2011-04-16,1184482
142,14143,2011-05-21,406310
142,14144,2011-06-28,521870
142,14145,2011-07-05,376045
142,14146,2011-08-23,389873
143,14225,2009-04-10,66143
143,14226,2009-05-19,63698
143,14227,2009-06-29,31576
143,14228,2009-07-06,68335
143,14229,2009-08-04,57170
143,14230,2009-09-22,60998
143,14231,2009-10-13,34115
143,14232,2009-11-12,52621
143,14233,2009-12-13,36208
143,14234,2009-12-31,26910
143,14235,2010-02-16,36967
143,14236,2010-03-22,60974
143,14237,2010-04-13,33634
143,14238,2010-05-21,19612
143,14239,2010-06-23,28946
143,14240,2010-07-03,59728
143,14241,2010-08-04,24913
143,14242,2010-09-10,57849
143,14243,2010-10-26,53862
143,14244,2010-11-19,23319
143,14245,2010-12-19,60065
143,14246,2011-01-10,53096
143,14247,2011-02-13,50946
143,14248,2011-03-10,27387
143,14249,2011-04-24,62680
143,14250,2011-05-03,22272
143,14251,2011-06-05,28286
143,14252,2011-07-23,21092
143,14253,2011-08-26,20375
143,14254,2011-09-25,21308
143,14255,2011-10-03,62022
143,14256,2011-11-09,17990
143,14257,2011-12-10,29523
143,14258,2012-01-03,65169
143,14259,2012-02-11,64646
143,14260,2012-03-24,32327
143,14261,2012-04-03,33200
143,14262,2012-05-26,20909
143,14263,2012-06-25,63177
143,14264,2012-07-01,38796
143,14265,2012-08-07,51364
143,14266,2012-09-13,51497
143,14267,2012-10-23,43477
143,14268,2012-11-10,52510
143,14269,2012-12-04,54333
143,14270,2013-01-19,64241
143,14271,2013-02-26,31435
143,14272,2013-03-19,29737
143,14273,2013-04-27,48291
143,14274,2013-05-26,39906
143,14275,2013-06-24,15881
143,14276,2013-07-19,62159
143,14277,2013-08-03,31181
143,14278,2013-09-01,67873
143,14279,2013-10-19,49121
143,14280,2013-11-06,41189
143,14281,2013-12-28,41439
143,14282,2014-01-17,22304
143,14283,2014-02-02,61018
143,14284,2014-03-01,34038
143,14285,2014-04-05,50338
143,14286,2014-05-09,41053
143,14287,2014-06-08,32648
143,14288,2014-07-11,20002
143,14289,2014-08-06,39270
143,14290,2014-09-20,23004
143,14291,2014-10-01,30694
143,14292,2014-11-13,55006
143,14293,2014-12-04,23766
143,14294,2015-01-16,30916
143,14295,2015-02-06,59194
143,14296,2015-03-07,32145
143,14297,2015-04-29,63938
143,14298,2015-05-23,32183
143,14299,2015-06-14,18190
143,14300,2015-07-27,51379
143,14301,2015-08-02,15689
143,14302,2015-09-04,22943
143,14303,2015-10-10,65449
143,14304,2015-11-09,35056
143,14305,2015-12-12,27091
143,14306,2016-01-24,23312
143,14307,2016-02-07,27169
143,14308,2016-03-03,64732
143,14309,2016-04-11,51194
143,14310,2016-05-16,29097
143,14311,2016-06-01,19192
143,14312,2016-07-01,47929
143,14313,2016-08-08,42097
143,14314,2016-09-06,44177
143,14315,2016-10-01,23029
143,14316,2016-11-27,33374
143,14317,2016-12-21,62213
143,14318,2017-01-27,53206
143,14319,2017-02-11,38941
143,14320,2017-03-07,49908
143,14321,2017-04-09,52954
143,14322,2017-05-09,67305
143,14323,2017-06-19,32766
143,14324,2017-07-03,52263
143,14325,2017-08-26,42765
143,14326,2017-09-02,51688
143,14327,2017-10-17,42059
143,14328,2017-11-25,41509
143,14329,2017-12-07,41925
143,14330,2018-01-13,64388
143,14331,2018-02-21,21357
143,14332,2018-03-02,33339
143,14333,2018-04-27,51847
143,14334,2018-05-19,22201
143,14335,2018-06-19,33582
143,14336,2018-07-29,49422
143,14337,2018-08-07,20929
143,14338,2018-09-19,36908
143,14339,2018-10-04,22901
143,14340,2018-11-19,34086
143,14341,2018-12-17,18175
143,14342,2019-01-22,63920
143,14343,2019-02-22,48046
143,14344,2019-03-09,41373
144,14423,2009-04-25,425875
144,14424,2009-05-01,404900
144,14425,2009-06-08,227626
144,14426,2009-07-17,439184
144,14427,2009-08-21,323761
144,14428,2009-09-18,418191
144,14429,2009-10-12,212057
144,14430,2009-11-29,431629
144,14431,2009-12-03,361756
144,14432,2010-01-25,144026
144,14433,2010-02-17,338903
144,14434,2010-03-19,409724
144,14435,2010-04-18,294504
144,14436,2010-05-09,145147
144,14437,2010-06-04,169274
144,14438,2010-07-24,431871
144,14439,2010-08-06,146412
144,14440,2010-09-07,415512
144,14441,2010-09-29,358711
144,14442,2010-11-05,210344
144,14443,2010-12-29,417706
144,14444,2011-01-02,267857
144,14445,2011-02-16,341100
144,14446,2011-03-04,185659
144,14447,2011-04-04,363897
144,14448,2011-05-24,220242
144,14449,2011-06-26,188282
144,14450,2011-07-22,126949
144,14451,2011-08-01,128828
144,14452,2011-09-05,146922
144,14453,2011-10-07,422961
